word,label,x,y
granar,-1,9.157293,8.348822
impronta,-1,8.346533,5.6409097
enla,-1,7.397261,7.961398
maximos,-1,3.7147806,2.4361494
cuadro,2,4.6772113,9.11975
presincopales,-1,2.7942684,9.49021
birdhh,-1,5.606064,7.6038656
perfil,-1,1.478086,7.0425105
normoposicionado,0,3.725218,4.168279
aplastamiento,-1,6.770709,6.4678745
vertebral,2,5.838371,8.996475
despistaje,1,1.6337359,8.19553
opinion,2,5.481047,8.642809
badajoz,3,9.256183,7.763449
exactitud,3,9.0349655,6.121861
tri,-1,6.6512237,2.3156686
hodking,-1,5.021838,10.098086
insufciiencia,3,9.124573,7.838726
q,-1,2.7364225,9.560692
segemtos,-1,8.676762,5.215731
cvon,-1,10.696855,7.8802543
esclero,-1,8.785911,2.6038933
eslcerosada,3,9.674649,4.327832
insuficiencie,3,8.842964,2.8703241
izquirda,-1,8.689433,2.6264393
disociacion,2,5.5310063,8.748082
plurivalvular,2,6.832546,9.651802
siguiente,-1,5.418566,6.4415903
marshall,-1,5.9200525,5.278675
postiam,2,3.3686898,9.095388
tratarse,-1,2.4428463,6.6603475
infrarrenal,-1,9.552827,8.675497
sim,3,10.661689,6.4183974
extraer,2,6.958721,9.27235
conclusión,-1,5.6506343,7.5350175
adquirir,1,1.7465625,5.9982576
frcv,-1,1.7832587,7.521697
actuacion,-1,4.7710505,8.301631
variz,-1,3.5482714,10.326468
esofagicas,-1,2.686326,8.477172
sangrar,-1,2.2689683,9.600324
necesidad,-1,2.457086,7.1538672
cano,-1,8.120947,9.097245
fibroelastoma,-1,6.140655,6.8429594
urinario,-1,1.7644135,9.563339
puntualmente,-1,8.413361,3.3290231
hiipertrofia,-1,8.289545,6.7092357
miocardiopati,-1,7.8841367,8.785793
genetico,-1,7.795186,10.781377
percutane,1,0.34094924,7.3264117
soportar,-1,2.141528,7.2497272
ecmo,1,0.49660358,7.2926373
buna,3,9.855627,7.6245966
hipertroico,-1,10.557377,5.1009502
suave,0,3.443591,4.68699
hemocromatosis,-1,3.9210873,9.427887
hacerla,2,5.075266,9.143473
bioprotesismitral,3,10.861141,6.004271
derram,-1,9.212494,6.693621
cabo,2,5.081821,9.415118
piel,3,9.430205,7.729309
mirar,-1,5.4783306,2.1793354
cpap,2,6.011877,9.338248
laterinferior,3,10.341446,5.1933885
taspe,3,8.57662,2.973081
calcifcacion,-1,6.7908454,2.8758101
pudiendose,-1,7.141601,6.867199
apreciaminima,-1,7.762336,6.989551
acompañante,3,7.733195,4.8152914
tardiamente,3,8.201402,7.967969
hipocontractil,-1,9.456774,7.377322
ritmica,3,10.516488,5.663666
evacuadora,-1,8.520317,9.354564
perder,2,7.6038265,10.120841
kilogramo,1,1.4772915,6.944701
hjpocinesia,-1,9.604208,6.0236144
tircuspidea,-1,9.290508,4.3474135
areas,3,9.049895,6.0532484
lminima,3,10.746683,6.914427
tentig,3,8.061084,5.5170145
nefrectomia,-1,8.581668,10.165866
cirugias,-1,6.083227,9.134312
evaluo,-1,8.704468,8.824257
carboseal,-1,7.0162,2.9626095
intersticial,1,1.3953055,8.361147
llevar,-1,7.186403,8.166689
dirijido,0,4.6151385,4.1768866
complementario,1,1.2182378,6.967482
seguimeinto,-1,7.4008665,9.276188
posteroseptal,3,8.106275,5.099896
rc,-1,5.224115,9.861701
staf,-1,5.068201,10.312649
trtado,-1,6.711368,6.289308
obtuso,2,4.7023463,9.534375
reune,-1,6.7799735,6.1757846
patologico,-1,6.3381414,6.515112
asociaa,-1,7.710507,6.8393455
diamtros,-1,10.298785,8.548803
embolismar,2,7.37522,10.007423
brazo,-1,5.3777566,7.8793297
quimioterapico,1,0.96329707,8.145839
cardiogenica,-1,8.43473,7.0916047
prolapsar,-1,6.9450417,4.8535438
reumatoideo,-1,4.758653,10.238881
vias,-1,5.5868306,8.115722
perivd,-1,8.003427,7.942223
conjuntamente,3,10.084522,4.0309806
asimetria,-1,6.475983,6.773806
emconcor,-1,7.088086,9.482123
simvastatina,2,5.235491,8.827928
cotractilidad,-1,8.535646,5.4207516
granular,-1,5.5889287,6.5378175
tiroides,3,10.984579,6.5479465
motillidad,-1,6.997153,6.3599005
lateroinferior,-1,3.178102,6.0670543
evaluacionn,2,5.44196,9.025264
alargar,-1,5.435187,4.8208637
aortia,-1,9.48017,3.5031624
diastolicos,-1,4.405694,5.95678
presincope,2,2.9358306,9.415519
organica,0,5.350696,4.326033
taquimiocardiopatia,-1,2.8065057,8.177596
legero,-1,9.752855,7.722844
aparicion,-1,2.8476095,8.021225
biologia,-1,6.9454675,3.8724494
revascularizar,2,4.889438,8.341345
sten,3,8.158324,7.8599253
restenosis,3,10.684179,6.1713643
sistolioca,3,9.41103,4.939839
simpsom,-1,5.594661,7.1830964
enfermo,-1,6.2057853,7.4524317
dc,2,7.337618,9.890858
sobrestimar,-1,4.4127417,5.97954
polivalvular,2,8.330581,9.983459
catarata,2,5.3408017,9.83337
preanestesica,-1,0.88352746,8.727836
unico,-1,4.305627,6.057341
limitación,-1,2.4969423,9.247455
ect,2,5.9568996,8.703307
intensidad,-1,4.833896,5.287995
cine,-1,6.1176524,5.056866
perimaunt,-1,6.2478075,7.3690777
voltaje,-1,2.4583035,8.329598
dificultad,2,4.9253035,9.637901
tecnicas,-1,3.0266352,7.5298805
cr,2,8.208493,9.824112
mitrl,3,9.852991,3.5211596
levemete,-1,9.906725,8.465266
dilaltada,3,10.685987,7.174874
destacable,-1,6.797736,4.445996
eosinofilia,-1,8.726311,9.485702
comentar,-1,1.4085163,6.962008
electrofisiologico,-1,6.727362,9.842699
exclusivamente,-1,5.683681,8.722719
probabilildad,-1,7.4919763,4.3070097
pulmoar,-1,9.880941,3.2579587
preexcitacion,-1,9.696045,7.9383926
chorrro,3,8.363673,6.2465363
extremar,0,3.383377,4.462547
inadecuado,2,7.197566,9.085818
moderademente,-1,7.1684794,3.6209078
aorto,-1,2.5708618,9.518763
caliad,-1,6.94283,7.691206
tricuspida,-1,9.545309,2.906919
periprotesicos,-1,5.7304993,3.7145126
sdme,2,5.4947414,9.457923
descripcion,-1,5.256079,4.3206835
inuficiencia,-1,7.56112,10.130242
espondilitis,-1,3.2036982,8.566643
anquilopoyetica,2,5.4467773,9.4164715
histiocitosis,3,10.51724,6.4879146
bipedestacion,-1,6.998799,10.174834
rosuvastatina,2,6.044359,8.84774
carotida,-1,5.7939425,10.144927
supravalvular,3,10.64857,7.2040367
tramar,-1,10.378503,7.9784055
congenitas,-1,3.7130253,7.712904
depositos,-1,6.3619037,6.531228
motildad,-1,6.37058,7.7566757
haace,-1,5.203936,10.056386
poliquistosis,-1,5.3378587,10.003773
solicitud,-1,1.6112248,5.8742394
vesical,-1,3.1906211,10.175389
intervención,-1,9.208728,9.587202
submasivo,-1,7.8617754,8.845233
biologico,-1,7.1213837,2.5690815
esclerosismultiple,-1,9.031944,8.107504
avf,2,8.114982,9.383165
infraestimar,-1,6.5376263,3.1785817
valvualr,-1,6.3643947,3.0313354
acoramiento,-1,9.247013,7.3367734
visualizarse,-1,5.905797,5.3030534
dillatada,-1,7.3112245,4.453738
apertrua,-1,9.133031,4.235935
puntual,-1,6.009041,6.190291
estensois,-1,10.2224455,4.11866
diltadas,-1,8.930338,3.7402048
gradietne,-1,6.9735746,3.4097815
perdiguero,-1,10.972306,6.583174
oncologico,-1,2.4434934,8.696424
descente,-1,6.6645374,3.1461859
holodiastolica,-1,10.847427,6.738249
encontrar,3,8.6091175,2.8552651
causar,-1,2.2273607,6.637903
fisiologia,0,2.8357785,4.6455326
vallvula,-1,8.877696,3.3334377
soñar,2,7.929592,9.55888
ircronica,-1,6.593909,9.670989
mitrall,3,8.846273,6.211668
watchman,0,2.761595,2.2573755
grdo,-1,8.8213215,2.6637654
barihh,-1,4.9277477,9.858853
seguirse,-1,6.959031,7.7270656
resolucion,-1,3.3912442,8.097877
hernandez,3,10.730169,6.739307
arritmogenica,-1,7.209097,7.89068
davd,-1,5.163984,10.143271
resonanciamagnetica,1,1.9215318,6.570869
arcada,-1,6.0976295,3.3030443
ortogonal,-1,10.665522,7.5105224
inferio,-1,6.171005,6.5303698
woven,-1,5.956828,2.6223009
ite,3,10.7123995,6.9793406
apartar,-1,4.9924283,7.7837453
altamente,-1,1.8416433,5.1535435
atrivalva,-1,6.988015,2.2069786
acinetica,-1,5.2945747,6.114897
ortica,3,8.508008,3.104786
aha,-1,9.159142,4.2966056
dddr,-1,7.4423866,10.460676
probar,1,1.8562207,6.042361
hba,2,7.981436,9.228738
trabeculado,-1,7.860024,6.526118
diastolic,-1,9.745859,4.8985424
postimplante,1,1.8919529,9.159526
alogenico,-1,-0.1938406,7.7908926
final,2,3.9540293,9.189545
valvulres,-1,9.369686,7.185821
insficiencia,3,9.817383,4.3025775
vesicula,-1,6.809354,10.0386915
biliar,-1,6.012745,8.419214
colecistectomia,-1,8.277845,9.259472
cierrre,2,5.5618243,8.605426
recoger,-1,4.410489,5.4096885
anivel,-1,8.082227,6.0822816
congestion,-1,7.0126963,2.984285
tension,-1,5.181439,9.930525
reestenosis,-1,3.8726776,9.845898
mover,-1,7.8569126,7.8897686
rapido,-1,9.350375,7.42543
atorvastatina,-1,3.2777562,8.129008
omeprazol,2,5.3976665,8.874156
programacion,3,8.222223,8.05531
intencion,2,7.0571036,9.374594
inclusion,-1,1.8463334,7.7378387
trasplantar,-1,-0.16215238,7.526384
ats,-1,5.9946527,2.445702
parir,-1,7.6058493,5.359888
oblicuidad,-1,4.8442974,5.4549336
planteamiento,-1,5.1108193,7.766142
ict,-1,2.8601558,8.934965
centrar,-1,1.8836269,9.350626
sp,-1,7.5727606,4.105676
pravastatina,2,5.40436,8.772454
transaminasa,-1,9.443205,4.802578
core,-1,7.726869,10.915501
fucnion,-1,8.591019,3.8904774
terciar,0,3.9877963,3.4792986
estenois,-1,9.416516,2.7702222
mecancia,-1,7.720908,8.202892
adoptar,2,3.1676593,8.291251
salino,1,0.91026723,6.9011335
debera,-1,5.528462,9.971531
ventilacion,-1,2.6542397,9.599587
septa,-1,8.098901,5.9708333
filamentoso,-1,7.3208847,8.754842
intermedio,-1,0.73243904,8.523972
concluyente,-1,2.1996858,6.3842525
situacional,-1,5.148831,9.889407
infarto,-1,2.470185,9.618876
asociacion,2,5.3930345,9.360938
embolicos,-1,5.898156,10.217076
hemorragico,-1,7.396164,7.8993597
nacimiento,-1,7.097013,5.319642
sector,-1,6.151713,6.2436004
trasvalvular,-1,10.531226,3.8431706
hospitalario,2,3.8536417,9.722775
epicardico,-1,3.1320415,10.07527
garcia,2,3.5250309,9.2089815
aortocoronario,-1,6.2390895,2.5053136
saf,-1,5.220942,10.398483
radiologica,-1,8.965161,9.829937
tiv,-1,8.911014,3.4705973
subptima,-1,0.9332493,8.178592
disconfort,-1,6.6600847,8.845349
direccion,0,4.54478,4.1183395
deficit,-1,5.998965,5.0154757
contraindicar,-1,3.836493,8.411424
caracter,-1,9.794465,6.1138215
cerebeloso,-1,6.542565,7.8704495
ascendete,-1,7.2215834,2.302637
bechet,3,9.861976,7.6299314
realiazado,-1,8.507702,5.663494
abombar,-1,7.50799,3.507028
haciaauricula,-1,5.0619106,4.1650615
jimenez,-1,7.4179034,7.808474
diaz,-1,2.608532,5.6482434
aad,-1,7.3458457,2.552636
psa,3,10.140508,4.0113354
htap,-1,6.750406,3.373224
fondo,3,10.5503,6.974752
aquinesia,-1,0.80303586,6.609862
incompleto,0,4.1980524,4.216854
futuro,2,5.893649,8.8598995
anatomico,3,9.459176,6.243407
excentricidad,-1,3.738514,6.326592
gmedio,-1,3.572199,1.9267336
hallagos,-1,8.373581,6.031097
definitivo,-1,2.1583831,9.678637
hipertrodia,3,9.074899,6.0920534
contractildad,-1,6.631411,4.658759
inferosepto,-1,2.1593277,4.7408934
pretavi,-1,9.278916,9.654348
aleracion,-1,9.487425,3.264646
ucc,-1,4.525096,9.018734
bp,0,4.2013917,2.4222155
reduccion,-1,3.7246065,4.975027
mdoerada,-1,4.9269853,2.1261928
alteraciion,-1,9.476145,4.898617
disuncion,-1,10.288075,4.253173
sigma,2,2.9964828,9.203299
hbp,-1,5.0795217,10.159632
tc,1,1.5900826,6.223332
asentar,-1,3.3305137,2.5391614
limitrofe,-1,7.4311695,3.33395
anormalidad,-1,7.983361,6.2744236
revascularizados,2,6.853061,9.601103
cotnractilidad,3,9.429027,5.144638
moderadametne,-1,6.3320603,2.0315707
hd,-1,3.9324384,7.840603
configuracion,-1,5.225582,2.1123548
sugestivo,-1,2.015079,4.9358377
contractillidad,-1,8.768788,5.397619
pacinte,-1,8.674322,6.4688926
transductor,-1,6.4557586,7.8207355
guias,-1,9.53528,7.901799
segementaria,-1,8.206175,4.7943916
aorticva,3,10.46355,5.7414784
complicacion,1,0.51499224,7.2618437
vtd,0,5.675747,3.4134388
vts,-1,5.7714534,3.0156271
bicomisurales,-1,5.6526456,3.4209778
alt,-1,5.639963,7.336886
infeciosa,3,8.88765,6.231512
paciene,2,8.292974,10.10502
altearcion,-1,8.171629,3.7704117
comentario,-1,7.525215,10.058301
vvpp,0,3.8673413,3.7683463
diltada,-1,5.226779,2.8153813
esferico,-1,6.668536,9.685499
interatrial,0,3.796367,4.9536953
independiente,-1,5.6342416,5.8236856
protosistolica,0,4.728982,2.201649
paroxistico,2,3.322591,9.145787
interferir,0,4.349364,3.6609104
pollo,-1,5.3456254,6.225082
xmm,0,4.8371115,4.4239144
preservdada,3,10.062139,7.594491
dde,-1,7.007761,5.0795836
david,2,6.6717496,9.52836
moderadao,-1,8.261763,5.919234
compensador,-1,4.9222026,6.9372396
realziado,-1,5.5602827,7.1113987
deformacion,0,3.251423,5.183668
costal,-1,3.288588,6.018018
protuye,0,5.4357505,4.017715
barreiro,-1,3.9839282,7.847333
inserto,-1,7.028543,6.182304
precisaria,2,7.7556963,10.503241
colocacion,-1,2.9793913,9.76327
atleta,-1,2.5403006,6.6090655
nombrar,2,5.8059983,8.763431
esferoidal,-1,10.205426,4.04335
visual,-1,7.420438,4.0509295
tornoa,-1,7.0458193,3.3611522
contractiidad,-1,8.467113,5.5390887
dillatadas,-1,10.674202,5.3162355
insuficieciamitral,-1,7.6811395,5.30105
cno,-1,8.693982,4.3846707
icp,-1,0.6381314,6.685187
realizdo,-1,5.7137723,7.360201
siovac,-1,5.9397383,9.998788
vigilancia,-1,5.3051195,10.044505
crecimiento,-1,4.03048,7.6240206
deportar,-1,5.6396656,8.92599
esudio,-1,9.130191,6.129584
tio,-1,6.1882033,9.766752
tdi,-1,1.5316917,4.056974
aquineticos,-1,5.4380016,6.3716197
anterosepto,-1,2.0755525,4.708939
ecografico,2,6.829925,9.072903
mapa,-1,6.4667125,6.0650797
polar,-1,4.4736824,6.1948805
hoja,-1,3.93814,6.652734
pericardicas,-1,6.0364842,6.253317
card,-1,9.10738,8.69537
volemia,-1,7.061181,3.4394455
exentrica,-1,4.9645743,2.1180773
gastrica,-1,7.596909,9.347611
seguikmiento,2,8.783756,9.672079
funion,3,8.826625,2.7705147
acusar,2,7.56326,10.0487385
fta,-1,1.8497952,8.335231
abombamiento,-1,6.4260902,4.880301
iot,-1,3.1428237,6.530934
circunflejo,3,6.4103146,7.1766567
visceral,-1,4.243505,6.5283327
td,-1,7.102593,2.5300114
descartarse,-1,2.994436,5.258314
teichhold,3,10.549244,6.38283
precve,3,8.886861,7.732119
situs,-1,2.8353508,8.361387
solitus,-1,3.2503145,8.239109
comun,-1,3.72629,8.806871
anterosuperior,-1,6.749761,6.6362042
tronco,-1,8.627735,10.13545
abordaje,-1,4.969318,6.3352203
endocardico,-1,0.79044646,4.9794793
fentanilo,0,3.0754387,4.0673356
ac,0,3.6273053,3.8710165
subclinica,-1,7.887543,6.710774
transferencia,-1,3.8733037,8.604723
sjogren,-1,8.000969,10.176444
fisiologica,-1,9.489273,9.647285
cavidadades,-1,9.251741,7.4768906
dificultoso,-1,4.4496903,8.665039
tvns,-1,4.4193096,9.286524
acelracion,-1,7.2058606,3.6038318
debut,-1,4.8492007,9.796951
contractiliad,-1,6.3425484,7.433682
valular,3,8.973647,7.9984994
corevalve,0,4.1346674,3.2772324
asincronica,-1,7.0425825,7.05876
sincronica,3,7.792532,5.1883073
contraccion,0,2.3894875,4.6023736
multiinfarto,-1,6.1201777,2.5046368
valsava,-1,9.129274,6.876251
tromalyt,2,7.5972133,9.343801
uniformar,-1,6.6407065,7.64957
hiperrefringentes,-1,5.857422,5.4608517
contener,-1,3.6689,5.599642
infeiror,0,2.8628914,5.248226
dimension,-1,6.0288615,5.537368
hiprtrofia,-1,8.007032,6.6317134
grp,2,7.484041,9.551519
coagular,-1,7.759164,5.7810736
abordable,-1,5.4396534,6.4131894
variacion,0,2.7244632,3.5370905
querer,-1,4.1813135,8.514348
reevaluar,-1,2.1821373,8.879781
dcho,-1,5.0663114,5.986389
izqdo,-1,7.140221,3.9632401
crm,-1,2.3131402,6.997455
trayecto,0,3.6701982,4.606168
iiia,-1,4.9042172,7.1305733
viabilidad,-1,2.321028,6.6204443
proteis,-1,5.8005085,2.4156997
normofuncioanante,3,8.570468,6.3519793
estenosisao,-1,9.1664715,9.553925
ecoacustica,3,9.043396,6.104257
cocentrica,-1,9.57949,4.8205676
antifosfolipido,2,3.2086709,9.238867
fcmt,1,2.0478663,6.133378
dbt,1,1.8114933,5.930979
mcg,1,1.9948672,6.1354265
atropina,-1,2.6712282,7.7080474
ejercicio,-1,1.9695127,5.197956
volante,1,1.603782,6.029314
quirugicamente,-1,7.6989975,9.551314
desarrollar,-1,6.2659564,9.632166
estuduio,-1,8.044112,8.222713
sistolcia,-1,7.4449325,3.4638183
pec,-1,5.463573,4.398864
succion,-1,6.640188,5.720334
cw,-1,5.6870675,4.639692
totalidad,-1,7.5588603,3.1329381
telediastole,-1,10.769211,7.531242
regurgitantes,-1,5.786886,3.7468026
rirmo,-1,8.3544,8.900544
isnuficiencia,3,7.6838303,2.8233864
anterogrados,-1,5.777251,3.254664
ocasionalmente,-1,6.3311205,6.413372
vp,-1,5.7538214,3.568896
dialatado,-1,8.880408,4.1367216
ivtd,-1,6.677015,2.111521
vertical,-1,8.25113,5.2251186
dellenado,-1,8.817411,5.7797136
pacinete,-1,7.4972634,7.695396
propofol,-1,3.8592937,6.8283124
orden,-1,5.8632545,6.6421876
dicho,-1,5.998965,5.778625
anemizacion,-1,8.310957,7.895762
paroxisitica,2,8.365249,9.124927
bcrihh,-1,5.6192193,7.3250628
disquinesia,-1,3.1697786,6.5775642
cuantitativo,-1,7.494243,3.3583925
sahs,2,7.089626,9.799807
tabaquismo,-1,2.7460358,8.526653
or,-1,8.674992,6.4168844
entornar,-1,6.7349167,2.6382596
hi,-1,6.7107034,9.008846
proble,-1,6.2714,6.132574
contrctilidad,-1,8.004618,5.2050056
tunel,-1,6.5029745,4.2330875
rm,-1,1.8547659,5.910569
abdomen,-1,5.984788,7.4631767
seguimineto,3,9.858036,7.4069557
incipiente,-1,6.8531365,8.151692
valroacion,-1,6.3533893,8.501025
internar,-1,8.05323,9.653656
empezar,-1,8.540252,9.193141
sahos,-1,7.5658712,8.940113
pesima,1,0.9469159,8.1176
protodiastolico,-1,7.9176745,5.8027864
mitrla,3,9.166601,5.124406
posteior,-1,6.3461304,6.000346
deber,-1,6.2340956,7.4061227
obtencion,-1,5.9915676,5.8966727
trtada,-1,4.255723,9.895175
nuñez,-1,3.3749025,7.4718447
esfera,-1,3.8143396,8.97701
frecuetnes,-1,7.6670084,7.2312946
rmc,1,1.1110687,7.263049
auricualr,-1,4.358358,4.886725
contractildiad,-1,5.839549,6.883152
nromales,-1,6.9576526,3.5119877
iamcest,-1,3.843141,10.299939
anterio,-1,5.278433,6.6964793
interdependencia,-1,4.42737,5.990809
trivava,-1,8.6306095,4.538867
venrticulo,3,10.347866,5.719575
izuierdo,-1,9.5078745,6.031995
bilobulado,-1,4.613243,7.0207524
ateroescleroticas,-1,6.3111076,4.416066
caseoso,-1,5.0570126,7.467034
sensible,-1,6.042688,9.265412
conformar,-1,6.4933934,3.8220012
reservar,-1,2.8343296,4.942069
hipoquineticos,-1,7.016656,7.0981326
viable,-1,4.048627,7.646285
ern,-1,9.767696,3.8803706
faparoxistica,-1,7.375156,10.684788
levemenet,-1,10.7787285,7.2603245
columna,-1,7.396578,8.314911
cardiologico,-1,2.5443485,7.050752
contraindicacion,-1,3.8053162,8.560366
screening,-1,1.7619023,8.378709
bilbao,-1,9.894173,8.042665
periaortico,-1,8.653473,7.7929006
ateroesclerosis,3,9.595682,4.640218
index,-1,6.6176286,2.3566222
accidentar,2,4.280798,9.494072
induccion,2,5.550478,9.266559
anteior,-1,5.535067,5.82279
infusion,1,1.9775014,6.441928
dobutamina,-1,1.7640723,5.832423
electricamente,-1,1.7895399,6.4556327
taquicardizacion,-1,6.4479628,9.384806
bloqueante,-1,2.752966,7.9622045
infeior,-1,6.363572,6.430065
bifasica,-1,4.6285825,6.390633
inducible,-1,1.9664438,5.7358766
pw,-1,9.83481,7.263224
neurologico,-1,5.9052153,9.443473
llnado,-1,8.025357,7.06799
fecho,-1,3.966017,6.9846497
borrar,-1,7.5697002,4.7910414
parenquima,2,5.869442,8.782088
claidad,-1,7.905843,4.6482677
normalizacion,-1,6.717839,7.218066
discretamente,3,8.4502735,6.1568537
sacest,-1,8.194047,8.220741
hipocinecia,-1,8.104681,6.413668
oai,0,2.8005228,2.118084
seguimieno,2,8.341936,9.744174
probalble,-1,8.467014,5.998615
eustaquio,-1,6.8736067,4.570097
enritmo,3,8.636746,8.837438
crioablacion,-1,5.9325185,2.568681
tricupsidea,-1,6.334249,2.1489236
ligerament,3,10.105088,7.3957725
simpsn,-1,5.651442,7.275835
apra,-1,8.292725,6.8531938
permtie,-1,10.188588,5.0221777
normofuncioante,-1,7.987579,3.693936
deterior,3,9.208687,5.7957034
tepa,3,10.690929,6.086325
intramural,-1,6.1105237,7.5339284
angio,2,4.630439,9.252985
elongada,-1,6.8817897,4.9161253
bilowing,-1,7.113273,6.925881
severametne,-1,8.540469,2.6454527
preoperatoria,-1,1.8140087,8.8861265
respetar,0,5.331485,4.284869
funcin,-1,8.865273,4.2958717
camras,-1,7.664409,2.9227798
nodilatado,3,10.715735,5.560107
nromal,-1,7.6331224,3.3123844
calcificaion,-1,6.0737133,4.1278453
conocimiento,2,8.180711,9.594899
quintuple,-1,7.698671,8.345378
transtoracicas,-1,6.69219,6.467506
germen,2,7.6017566,9.131709
tamñao,-1,8.681689,4.6818843
probalbe,-1,4.8884497,5.3291655
mcho,-1,5.8136,10.295506
segmetnos,0,2.7114797,5.0837965
rocking,-1,1.946417,4.8875256
interventricula,-1,7.1568546,6.694785
lugo,-1,9.654729,6.118672
sumo,-1,7.360114,3.513576
servir,3,7.672828,4.48749
hipoconesia,3,9.356332,5.729551
scon,-1,8.74348,4.2221627
esimar,3,10.90374,6.670036
rimar,-1,6.127461,8.19915
dialatada,3,10.429098,5.7875133
singos,3,8.403746,4.9522076
tamañao,3,9.880591,4.525979
elasticidad,-1,8.277008,5.763249
nefrotico,-1,6.2380877,8.773751
basicamente,3,8.732353,8.045359
snusal,3,9.467063,4.1992764
normaldiad,-1,4.494531,5.7426395
trivalval,3,9.787972,3.6202128
isquemcia,-1,8.657165,6.556544
comprometer,-1,6.0066147,5.8046083
pasp,-1,6.8423495,3.3196023
aortrica,3,8.5547905,3.1299224
rfibrilacion,3,9.320935,5.2519164
periferica,2,2.5381966,9.442707
miocrdiopatia,-1,10.237356,4.892829
miss,-1,6.1923366,9.260831
match,2,6.0845957,9.1110935
bidireccional,-1,4.8199835,5.321034
opr,-1,7.146384,6.9786243
predictor,-1,5.5925474,10.322794
fracasar,-1,8.178796,9.119642
cmr,1,1.9660454,6.320325
desplegar,-1,5.7239685,5.915518
temporal,2,6.7627764,9.241823
validez,3,8.385858,6.017258
simpon,2,7.5411015,9.53353
presrvada,-1,5.674033,7.165226
marcapsos,3,9.15574,6.1725774
plerual,3,10.692603,6.1684456
pericarico,3,8.597639,6.005932
valroar,3,9.175569,5.60856
triplete,-1,9.499454,9.148196
rvc,-1,5.6923127,7.3427315
micoardiopatia,3,8.954434,5.691216
cocnentrica,-1,10.029365,4.622989
biotipo,1,1.5934625,5.9134717
mitrald,3,10.125197,5.950925
lp,-1,6.647522,9.018209
simpsonbp,-1,7.1923223,3.578555
fibrocalcificados,-1,4.9702477,3.0034535
postiq,-1,6.402546,7.1793203
quiste,2,2.7441363,9.581684
nomales,3,10.816854,7.090323
etomidato,-1,8.3071,7.4575715
hiperecogenicas,-1,6.3952413,7.0185738
cuantificable,3,7.706912,5.5925803
filiacion,-1,6.6105113,8.822047
prerservada,-1,10.332938,4.805594
estudi,-1,6.68919,7.744829
pannus,-1,5.890489,5.498559
erc,2,3.9751453,9.8634405
homoinjerto,-1,3.1486237,10.196616
arar,3,10.0591135,4.572537
ticuspide,-1,10.944878,6.239692
vv,-1,4.7182713,5.362489
rapidas,-1,6.501481,10.259947
sepsis,-1,1.111459,7.7816463
concenctrica,3,10.725185,5.7872868
acelerar,-1,8.229906,7.3023763
calcificiacion,-1,8.46162,3.7622325
patologicas,-1,8.013289,6.867847
aqrs,-1,10.093604,7.531647
complejo,-1,1.3380395,7.6361303
pulmonale,1,1.0793055,8.220853
posquirurgico,2,5.5728045,8.740485
tardio,-1,3.358238,9.063024
tardia,-1,7.699354,10.6754875
integral,-1,6.8976736,2.6233869
vibratil,0,3.5694818,3.9256082
bisectriz,-1,3.336491,10.212329
teich,-1,6.1405683,1.9545997
base,-1,8.389659,3.2475395
dificilmente,-1,6.350572,6.3789263
hiperrefrigencia,-1,5.323137,8.122819
traducir,-1,7.487629,4.6452937
valvualres,3,8.67692,4.733656
mielodisplasico,-1,5.627937,9.243005
familar,-1,7.8676553,8.617389
disneico,-1,9.902538,3.5116081
inspiracion,0,3.512916,3.8518653
posterir,-1,7.0289636,4.997145
insuficenciamitral,-1,10.726324,5.147138
dam,-1,1.8721062,9.593998
mirtal,-1,6.1986246,2.2028453
estenosisa,-1,7.035714,6.3803506
blqueo,3,8.512475,6.550113
levemetne,-1,6.7819448,3.3828003
contratilidad,-1,8.010025,4.9377418
altraciones,-1,6.466052,4.442426
metodos,3,10.422562,6.4842544
dilada,-1,10.97575,5.6250706
inferolatera,-1,8.270086,6.013958
yet,-1,8.453356,6.478752
ecocardiograficamente,-1,5.4363456,7.7959027
coronarico,0,4.046623,3.7059593
degenracion,-1,9.2758875,5.4827194
secretario,-1,3.9912724,8.002694
aportar,1,1.922485,6.4026804
fibrocalcificado,-1,8.039665,2.9014957
acinetico,-1,4.0928187,7.567836
franco,-1,5.6308875,7.644851
precarga,-1,4.4719305,5.503509
restricitiva,3,10.516057,6.704146
sobredimensionar,-1,10.342657,7.581029
contros,-1,8.6773405,10.047193
detallar,-1,3.8693004,7.729996
anteiror,0,3.5640788,5.078765
ptos,-1,6.705483,8.517569
beuna,-1,8.898565,3.5796795
izquiera,-1,8.288823,3.3899975
cardico,-1,7.6163116,5.3070874
rvr,-1,5.5501175,7.143224
intracardiaco,-1,6.8908734,8.2060795
contactilidad,-1,8.65725,5.149116
izquieda,-1,6.99331,3.8610637
presrevada,-1,9.340914,4.4012704
apciente,-1,8.599176,9.608675
aparentemetne,-1,10.169314,6.8183274
preseiones,3,9.7320175,7.7276955
impregnar,3,8.259364,8.106206
colageno,3,8.26026,7.940063
hemashield,-1,6.3653007,2.467836
cxp,2,5.0210724,9.354756
anquilosante,-1,8.009276,10.086688
hp,-1,5.7115088,2.895848
paravertebral,-1,5.3205423,6.611857
sacro,-1,6.8373637,5.8643293
asimetricas,-1,7.5255647,6.5504827
tmaño,-1,7.7631297,4.2249017
pam,3,10.445621,6.0304303
grosro,3,8.764089,5.0291057
